Product Type,Product Name,Texture,Color,Width,Length,Thickness,Exposure,HardieZone,SKU,URL,Warranty Substrate,Warranty Finish,Fire Rating,Review Count,Rating
HardieSoffit Panel,HardieSoffit Cedarmill in Pearl Gray,Cedarmill,Pearl Gray,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SOF-PEA-,/products/james-hardie/soffit/cedarmill/pearl-gray,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Cedarmill in Light Mist,Cedarmill,Light Mist,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SOF-LIG-,/products/james-hardie/soffit/cedarmill/light-mist,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Cedarmill in Gray Slate,Cedarmill,Gray Slate,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SOF-GRA-,/products/james-hardie/soffit/cedarmill/gray-slate,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Cedarmill in Night Gray,Cedarmill,Night Gray,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SOF-NIG-,/products/james-hardie/soffit/cedarmill/night-gray,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Cedarmill in Boothbay Blue,Cedarmill,Boothbay Blue,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SOF-BOO-,/products/james-hardie/soffit/cedarmill/boothbay-blue,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Cedarmill in Evening Blue,Cedarmill,Evening Blue,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SOF-EVE-,/products/james-hardie/soffit/cedarmill/evening-blue,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Cedarmill in Aged Pewter,Cedarmill,Aged Pewter,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SOF-AGE-,/products/james-hardie/soffit/cedarmill/aged-pewter,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Cedarmill in Iron Gray,Cedarmill,Iron Gray,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SOF-IRO-,/products/james-hardie/soffit/cedarmill/iron-gray,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Cedarmill in Mountain Sage,Cedarmill,Mountain Sage,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SOF-MOU-,/products/james-hardie/soffit/cedarmill/mountain-sage,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Arctic White,Smooth,Arctic White,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-ARC-,/products/james-hardie/soffit/smooth/arctic-white,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Cobble Stone,Smooth,Cobble Stone,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-COB-,/products/james-hardie/soffit/smooth/cobble-stone,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Navajo Beige,Smooth,Navajo Beige,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-NAV-,/products/james-hardie/soffit/smooth/navajo-beige,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Monterey Taupe,Smooth,Monterey Taupe,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-MON-,/products/james-hardie/soffit/smooth/monterey-taupe,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Khaki Brown,Smooth,Khaki Brown,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-KHA-,/products/james-hardie/soffit/smooth/khaki-brown,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Timber Bark,Smooth,Timber Bark,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-TIM-,/products/james-hardie/soffit/smooth/timber-bark,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Pearl Gray,Smooth,Pearl Gray,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-PEA-,/products/james-hardie/soffit/smooth/pearl-gray,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Light Mist,Smooth,Light Mist,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-LIG-,/products/james-hardie/soffit/smooth/light-mist,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Gray Slate,Smooth,Gray Slate,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-GRA-,/products/james-hardie/soffit/smooth/gray-slate,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Night Gray,Smooth,Night Gray,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-NIG-,/products/james-hardie/soffit/smooth/night-gray,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Boothbay Blue,Smooth,Boothbay Blue,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-BOO-,/products/james-hardie/soffit/smooth/boothbay-blue,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Evening Blue,Smooth,Evening Blue,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-EVE-,/products/james-hardie/soffit/smooth/evening-blue,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Aged Pewter,Smooth,Aged Pewter,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-AGE-,/products/james-hardie/soffit/smooth/aged-pewter,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Iron Gray,Smooth,Iron Gray,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-IRO-,/products/james-hardie/soffit/smooth/iron-gray,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Smooth in Mountain Sage,Smooth,Mountain Sage,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-SMO-MOU-,/products/james-hardie/soffit/smooth/mountain-sage,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Arctic White,Beaded Porch,Arctic White,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-ARC-,/products/james-hardie/soffit/beaded-porch/arctic-white,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Cobble Stone,Beaded Porch,Cobble Stone,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-COB-,/products/james-hardie/soffit/beaded-porch/cobble-stone,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Navajo Beige,Beaded Porch,Navajo Beige,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-NAV-,/products/james-hardie/soffit/beaded-porch/navajo-beige,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Monterey Taupe,Beaded Porch,Monterey Taupe,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-MON-,/products/james-hardie/soffit/beaded-porch/monterey-taupe,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Khaki Brown,Beaded Porch,Khaki Brown,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-KHA-,/products/james-hardie/soffit/beaded-porch/khaki-brown,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Timber Bark,Beaded Porch,Timber Bark,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-TIM-,/products/james-hardie/soffit/beaded-porch/timber-bark,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Pearl Gray,Beaded Porch,Pearl Gray,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-PEA-,/products/james-hardie/soffit/beaded-porch/pearl-gray,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Light Mist,Beaded Porch,Light Mist,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-LIG-,/products/james-hardie/soffit/beaded-porch/light-mist,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Gray Slate,Beaded Porch,Gray Slate,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-GRA-,/products/james-hardie/soffit/beaded-porch/gray-slate,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Night Gray,Beaded Porch,Night Gray,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-NIG-,/products/james-hardie/soffit/beaded-porch/night-gray,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Boothbay Blue,Beaded Porch,Boothbay Blue,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-BOO-,/products/james-hardie/soffit/beaded-porch/boothbay-blue,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Evening Blue,Beaded Porch,Evening Blue,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-EVE-,/products/james-hardie/soffit/beaded-porch/evening-blue,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Aged Pewter,Beaded Porch,Aged Pewter,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-AGE-,/products/james-hardie/soffit/beaded-porch/aged-pewter,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Iron Gray,Beaded Porch,Iron Gray,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-IRO-,/products/james-hardie/soffit/beaded-porch/iron-gray,30 years,15 years,Class A,140,4.8
HardieSoffit Panel,HardieSoffit Beaded Porch in Mountain Sage,Beaded Porch,Mountain Sage,"12.0""",Varies,"0.375""",Soffit,HZ5,JH-SOFF-POR-MOU-,/products/james-hardie/soffit/beaded-porch/mountain-sage,30 years,15 years,Class A,140,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Arctic White,V-Groove,Arctic White,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-ARC-,/products/james-hardie/artisan/v-groove/arctic-white,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Cobble Stone,V-Groove,Cobble Stone,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-COB-,/products/james-hardie/artisan/v-groove/cobble-stone,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Navajo Beige,V-Groove,Navajo Beige,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-NAV-,/products/james-hardie/artisan/v-groove/navajo-beige,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Monterey Taupe,V-Groove,Monterey Taupe,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-MON-,/products/james-hardie/artisan/v-groove/monterey-taupe,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Khaki Brown,V-Groove,Khaki Brown,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-KHA-,/products/james-hardie/artisan/v-groove/khaki-brown,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Timber Bark,V-Groove,Timber Bark,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-TIM-,/products/james-hardie/artisan/v-groove/timber-bark,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Pearl Gray,V-Groove,Pearl Gray,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-PEA-,/products/james-hardie/artisan/v-groove/pearl-gray,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Light Mist,V-Groove,Light Mist,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-LIG-,/products/james-hardie/artisan/v-groove/light-mist,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Gray Slate,V-Groove,Gray Slate,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-GRA-,/products/james-hardie/artisan/v-groove/gray-slate,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Night Gray,V-Groove,Night Gray,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-NIG-,/products/james-hardie/artisan/v-groove/night-gray,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Boothbay Blue,V-Groove,Boothbay Blue,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-BOO-,/products/james-hardie/artisan/v-groove/boothbay-blue,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Evening Blue,V-Groove,Evening Blue,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-EVE-,/products/james-hardie/artisan/v-groove/evening-blue,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Aged Pewter,V-Groove,Aged Pewter,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-AGE-,/products/james-hardie/artisan/v-groove/aged-pewter,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Iron Gray,V-Groove,Iron Gray,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-IRO-,/products/james-hardie/artisan/v-groove/iron-gray,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan V-Groove in Mountain Sage,V-Groove,Mountain Sage,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-VGR-MOU-,/products/james-hardie/artisan/v-groove/mountain-sage,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Arctic White,Shiplap,Arctic White,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-ARC-,/products/james-hardie/artisan/shiplap/arctic-white,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Cobble Stone,Shiplap,Cobble Stone,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-COB-,/products/james-hardie/artisan/shiplap/cobble-stone,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Navajo Beige,Shiplap,Navajo Beige,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-NAV-,/products/james-hardie/artisan/shiplap/navajo-beige,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Monterey Taupe,Shiplap,Monterey Taupe,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-MON-,/products/james-hardie/artisan/shiplap/monterey-taupe,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Khaki Brown,Shiplap,Khaki Brown,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-KHA-,/products/james-hardie/artisan/shiplap/khaki-brown,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Timber Bark,Shiplap,Timber Bark,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-TIM-,/products/james-hardie/artisan/shiplap/timber-bark,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Pearl Gray,Shiplap,Pearl Gray,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-PEA-,/products/james-hardie/artisan/shiplap/pearl-gray,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Light Mist,Shiplap,Light Mist,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-LIG-,/products/james-hardie/artisan/shiplap/light-mist,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Gray Slate,Shiplap,Gray Slate,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-GRA-,/products/james-hardie/artisan/shiplap/gray-slate,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Night Gray,Shiplap,Night Gray,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-NIG-,/products/james-hardie/artisan/shiplap/night-gray,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Boothbay Blue,Shiplap,Boothbay Blue,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-BOO-,/products/james-hardie/artisan/shiplap/boothbay-blue,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Evening Blue,Shiplap,Evening Blue,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-EVE-,/products/james-hardie/artisan/shiplap/evening-blue,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Aged Pewter,Shiplap,Aged Pewter,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-AGE-,/products/james-hardie/artisan/shiplap/aged-pewter,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Iron Gray,Shiplap,Iron Gray,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-IRO-,/products/james-hardie/artisan/shiplap/iron-gray,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Shiplap in Mountain Sage,Shiplap,Mountain Sage,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-SHI-MOU-,/products/james-hardie/artisan/shiplap/mountain-sage,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Arctic White,Square Channel,Arctic White,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-ARC-,/products/james-hardie/artisan/square-channel/arctic-white,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Cobble Stone,Square Channel,Cobble Stone,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-COB-,/products/james-hardie/artisan/square-channel/cobble-stone,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Navajo Beige,Square Channel,Navajo Beige,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-NAV-,/products/james-hardie/artisan/square-channel/navajo-beige,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Monterey Taupe,Square Channel,Monterey Taupe,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-MON-,/products/james-hardie/artisan/square-channel/monterey-taupe,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Khaki Brown,Square Channel,Khaki Brown,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-KHA-,/products/james-hardie/artisan/square-channel/khaki-brown,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Timber Bark,Square Channel,Timber Bark,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-TIM-,/products/james-hardie/artisan/square-channel/timber-bark,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Pearl Gray,Square Channel,Pearl Gray,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-PEA-,/products/james-hardie/artisan/square-channel/pearl-gray,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Light Mist,Square Channel,Light Mist,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-LIG-,/products/james-hardie/artisan/square-channel/light-mist,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Gray Slate,Square Channel,Gray Slate,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-GRA-,/products/james-hardie/artisan/square-channel/gray-slate,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Night Gray,Square Channel,Night Gray,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-NIG-,/products/james-hardie/artisan/square-channel/night-gray,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Boothbay Blue,Square Channel,Boothbay Blue,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-BOO-,/products/james-hardie/artisan/square-channel/boothbay-blue,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Evening Blue,Square Channel,Evening Blue,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-EVE-,/products/james-hardie/artisan/square-channel/evening-blue,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Aged Pewter,Square Channel,Aged Pewter,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-AGE-,/products/james-hardie/artisan/square-channel/aged-pewter,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Iron Gray,Square Channel,Iron Gray,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-IRO-,/products/james-hardie/artisan/square-channel/iron-gray,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Square Channel in Mountain Sage,Square Channel,Mountain Sage,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-CHA-MOU-,/products/james-hardie/artisan/square-channel/mountain-sage,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Arctic White,Reveal Panel,Arctic White,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-ARC-,/products/james-hardie/artisan/reveal-panel/arctic-white,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Cobble Stone,Reveal Panel,Cobble Stone,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-COB-,/products/james-hardie/artisan/reveal-panel/cobble-stone,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Navajo Beige,Reveal Panel,Navajo Beige,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-NAV-,/products/james-hardie/artisan/reveal-panel/navajo-beige,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Monterey Taupe,Reveal Panel,Monterey Taupe,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-MON-,/products/james-hardie/artisan/reveal-panel/monterey-taupe,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Khaki Brown,Reveal Panel,Khaki Brown,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-KHA-,/products/james-hardie/artisan/reveal-panel/khaki-brown,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Timber Bark,Reveal Panel,Timber Bark,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-TIM-,/products/james-hardie/artisan/reveal-panel/timber-bark,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Pearl Gray,Reveal Panel,Pearl Gray,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-PEA-,/products/james-hardie/artisan/reveal-panel/pearl-gray,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Light Mist,Reveal Panel,Light Mist,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-LIG-,/products/james-hardie/artisan/reveal-panel/light-mist,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Gray Slate,Reveal Panel,Gray Slate,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-GRA-,/products/james-hardie/artisan/reveal-panel/gray-slate,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Night Gray,Reveal Panel,Night Gray,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-NIG-,/products/james-hardie/artisan/reveal-panel/night-gray,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Boothbay Blue,Reveal Panel,Boothbay Blue,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-BOO-,/products/james-hardie/artisan/reveal-panel/boothbay-blue,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Evening Blue,Reveal Panel,Evening Blue,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-EVE-,/products/james-hardie/artisan/reveal-panel/evening-blue,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Aged Pewter,Reveal Panel,Aged Pewter,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-AGE-,/products/james-hardie/artisan/reveal-panel/aged-pewter,30 years,15 years,Class A,160,4.8
Hardie Artisan Collection,Hardie Artisan Reveal Panel in Iron Gray,Reveal Panel,Iron Gray,"8.0""","144""","0.375""",Artisan,HZ5,JH-ARTI-REV-IRO-,/products/james-hardie/artisan/reveal-panel/iron-gray,30 years,15 years,Class A,160,4.8
